0.0,22.5,45.0,67.5,90.0,112.5,135.0,157.5,180.0
1829.0,1604.0,1208.0,625.0,294.0,420.0,836.0,1326.0,1608.0
958.0,1222.0,1243.0,1060.0,688.0,384.0,253.0,491.0,829.0
305.0,274.0,433.0,653.0,907.0,907.0,772.0,538.0,310.0
891.0,887.0,534.0,307.0,348.0,718.0,1135.0,1271.0,1214.0
